0,-378.73272705078125,941.4744262695312,0,0,0,-4.7368041523479585
1,-378.73760986328125,941.2744750976562,0,0,0,-4.7368041523479585
2,-378.74249267578125,941.0745239257812,0,0,0,-4.736659023120621
3,-378.7473449707031,940.8746337890625,0,0,0,-4.7368041523479585
4,-378.7522277832031,940.6746826171875,0,0,0,-4.7368041523479585
5,-378.7571105957031,940.4747314453125,0,0,0,-4.7368041523479585
6,-378.7619934082031,940.2747802734375,0,0,0,-4.736651617590214
7,-378.766845703125,940.0748291015625,0,0,0,-4.7368041523479585
8,-378.771728515625,939.8748779296875,0,0,0,-4.73681160439867
9,-378.776611328125,939.6749877929688,0,0,0,-4.7368041523479585
10,-378.781494140625,939.4750366210938,0,0,0,-4.736651617590214
11,-378.7863464355469,939.2750854492188,0,0,0,-4.7368041523479585
12,-378.7912292480469,939.0751342773438,0,0,0,-4.7368041523479585
13,-378.7961120605469,938.8751831054688,0,0,0,-4.7368041523479585
14,-378.8009948730469,938.6752319335938,0,0,0,-4.736659023120621
15,-378.80584716796875,938.475341796875,0,0,0,-4.7368041523479585
16,-378.81072998046875,938.275390625,0,0,0,-4.7368041523479585
17,-378.81561279296875,938.075439453125,0,0,0,-4.7368041523479585
18,-378.82049560546875,937.87548828125,0,0,0,-4.736651617590214
19,-378.8253479003906,937.675537109375,0,0,0,-4.7368041523479585
20,-378.8302307128906,937.4755859375,0,0,0,-4.73681160439867
21,-378.8351135253906,937.2756958007812,0,0,0,-4.7368041523479585
22,-378.8399963378906,937.0757446289062,0,0,0,-4.736651617590214
23,-378.8448486328125,936.8757934570312,0,0,0,-4.7368041523479585
24,-378.8497314453125,936.6758422851562,0,0,0,-4.7368041523479585
25,-378.8546142578125,936.4758911132812,0,0,0,-4.73681160439867
26,-378.8594970703125,936.2760009765625,0,0,0,-4.736651617590214
27,-378.8643493652344,936.0760498046875,0,0,0,-4.7368041523479585
28,-378.8692321777344,935.8760986328125,0,0,0,-4.7368041523479585
29,-378.8741149902344,935.6761474609375,0,0,0,-4.7368041523479585
30,-378.8789978027344,935.4761962890625,0,0,0,-4.736651617590214
31,-378.88385009765625,935.2762451171875,0,0,0,-4.73681160439867
32,-378.88873291015625,935.0763549804688,0,0,0,-4.7368041523479585
33,-378.89361572265625,934.8764038085938,0,0,0,-4.7368041523479585
34,-378.89849853515625,934.6764526367188,0,0,0,-4.736651617590214
35,-378.9033508300781,934.4765014648438,0,0,0,-4.7368041523479585
36,-378.9082336425781,934.2765502929688,0,0,0,-4.7368041523479585
37,-378.9131164550781,934.0765991210938,0,0,0,-4.73681160439867
38,-378.9179992675781,933.876708984375,0,0,0,-4.736651617590214
39,-378.9228515625,933.6767578125,0,0,0,-4.7368041523479585
40,-378.927734375,933.476806640625,0,0,0,-4.7368041523479585
41,-378.9326171875,933.27685546875,0,0,0,-4.7368041523479585
42,-378.9375,933.076904296875,0,0,0,-4.736651617590214
43,-378.9423522949219,932.876953125,0,0,0,-4.73681160439867
44,-378.9472351074219,932.6770629882812,0,0,0,-4.7368041523479585
45,-378.9521179199219,932.4771118164062,0,0,0,-4.7368041523479585
46,-378.9570007324219,932.2771606445312,0,0,0,-4.736651617590214
47,-378.96185302734375,932.0772094726562,0,0,0,-4.7368041523479585
48,-378.96673583984375,931.8772583007812,0,0,0,-4.73681160439867
49,-378.97161865234375,931.6773681640625,0,0,0,-4.7368041523479585
50,-378.97650146484375,931.4774169921875,0,0,0,-4.736651617590214
51,-378.9813537597656,931.2774658203125,0,0,0,-4.7368041523479585
52,-378.9862365722656,931.0775146484375,0,0,0,-4.7368041523479585
53,-378.9911193847656,930.8775634765625,0,0,0,-4.7368041523479585
54,-378.9960021972656,930.6776123046875,0,0,0,-4.736659023120621
55,-379.0008544921875,930.4777221679688,0,0,0,-4.7368041523479585
56,-379.0057373046875,930.2777709960938,0,0,0,-4.7368041523479585
57,-379.0106201171875,930.0778198242188,0,0,0,-4.7368041523479585
58,-379.0155029296875,929.8778686523438,0,0,0,-4.736651617590214
59,-379.0203552246094,929.6779174804688,0,0,0,-4.7368041523479585
60,-379.0252380371094,929.4779663085938,0,0,0,-4.73681160439867
61,-379.0301208496094,929.278076171875,0,0,0,-4.7368041523479585
62,-379.0350036621094,929.078125,0,0,0,-4.736651617590214
63,-379.03985595703125,928.878173828125,0,0,0,-4.7368041523479585
64,-379.04473876953125,928.67822265625,0,0,0,-4.7368041523479585
65,-379.04962158203125,928.478271484375,0,0,0,-4.7368041523479585
66,-379.05450439453125,928.2783203125,0,0,0,-4.736659023120621
67,-379.0593566894531,928.0784301757812,0,0,0,-4.7368041523479585
68,-379.0642395019531,927.8784790039062,0,0,0,-4.7368041523479585
69,-379.0691223144531,927.6785278320312,0,0,0,-4.7368041523479585
70,-379.0740051269531,927.4785766601562,0,0,0,-4.736651617590214
71,-379.078857421875,927.2786254882812,0,0,0,-4.7368041523479585
72,-379.083740234375,927.0786743164062,0,0,0,-4.73681160439867
73,-379.088623046875,926.8787841796875,0,0,0,-4.7368041523479585
74,-379.093505859375,926.6788330078125,0,0,0,-4.736651617590214
75,-379.0983581542969,926.4788818359375,0,0,0,-4.7368041523479585
76,-379.1032409667969,926.2789306640625,0,0,0,-4.7368041523479585
77,-379.1081237792969,926.0789794921875,0,0,0,-4.73681160439867
78,-379.1130065917969,925.8790893554688,0,0,0,-4.736651617590214
79,-379.11785888671875,925.6791381835938,0,0,0,-4.7368041523479585
80,-379.12274169921875,925.4791870117188,0,0,0,-4.7368041523479585
81,-379.12762451171875,925.2792358398438,0,0,0,-4.7368041523479585
82,-379.13250732421875,925.0792846679688,0,0,0,-4.736651617590214
83,-379.1373596191406,924.8793334960938,0,0,0,-4.73681160439867
84,-379.1422424316406,924.679443359375,0,0,0,-4.7368041523479585
85,-379.1471252441406,924.4794921875,0,0,0,-4.7368041523479585
86,-379.1520080566406,924.279541015625,0,0,0,-4.736651617590214
87,-379.1568603515625,924.07958984375,0,0,0,-4.7368041523479585
88,-379.1617431640625,923.879638671875,0,0,0,-4.7368041523479585
89,-379.1666259765625,923.6796875,0,0,0,-4.73681160439867
90,-379.1715087890625,923.4797973632812,0,0,0,-4.736651617590214
91,-379.1763610839844,923.2798461914062,0,0,0,-4.7368041523479585
92,-379.1812438964844,923.0798950195312,0,0,0,-4.7368041523479585
93,-379.1861267089844,922.8799438476562,0,0,0,-4.7368041523479585
94,-379.1910095214844,922.6799926757812,0,0,0,-4.736651617590214
95,-379.19586181640625,922.4800415039062,0,0,0,-4.73681160439867
96,-379.20074462890625,922.2801513671875,0,0,0,-4.7368041523479585
97,-379.20562744140625,922.0802001953125,0,0,0,-4.7368041523479585
98,-379.21051025390625,921.8802490234375,0,0,0,-4.736651617590214
99,-379.2153625488281,921.6802978515625,0,0,0,-4.7368041523479585
100,-379.2202453613281,921.4803466796875,0,0,0,-4.73681160439867
101,-379.2251281738281,921.2804565429688,0,0,0,-4.7368041523479585
102,-379.2300109863281,921.0805053710938,0,0,0,-4.736651617590214
103,-379.23486328125,920.8805541992188,0,0,0,-4.7368041523479585
104,-379.23974609375,920.6806030273438,0,0,0,-4.7368041523479585
105,-379.24462890625,920.4806518554688,0,0,0,-4.7368041523479585
106,-379.24951171875,920.2807006835938,0,0,0,-4.736659023120621
107,-379.2543640136719,920.080810546875,0,0,0,-4.7368041523479585
108,-379.2592468261719,919.880859375,0,0,0,-4.7368041523479585
109,-379.2641296386719,919.680908203125,0,0,0,-4.7368041523479585
110,-379.2690124511719,919.48095703125,0,0,0,-4.736651617590214
111,-379.27386474609375,919.281005859375,0,0,0,-4.7368041523479585
112,-379.27874755859375,919.0810546875,0,0,0,-4.73681160439867
113,-379.28363037109375,918.8811645507812,0,0,0,-4.7368041523479585
114,-379.28851318359375,918.6812133789062,0,0,0,-4.736651617590214
115,-379.2933654785156,918.4812622070312,0,0,0,-4.7368041523479585
116,-379.2982482910156,918.2813110351562,0,0,0,-4.7368041523479585
117,-379.3031311035156,918.0813598632812,0,0,0,-4.7368041523479585
118,-379.3080139160156,917.8814086914062,0,0,0,-4.736659023120621
119,-379.3128662109375,917.6815185546875,0,0,0,-4.7368041523479585
120,-379.3177490234375,917.4815673828125,0,0,0,-4.7368041523479585
121,-379.3226318359375,917.2816162109375,0,0,0,-4.7368041523479585
122,-379.3275146484375,917.0816650390625,0,0,0,-4.736651617590214
123,-379.3323669433594,916.8817138671875,0,0,0,-4.73681160439867
124,-379.3372497558594,916.6818237304688,0,0,0,-4.7368041523479585
125,-379.3421325683594,916.4818725585938,0,0,0,-4.7368041523479585
126,-379.3470153808594,916.2819213867188,0,0,0,-4.736651617590214
127,-379.35186767578125,916.0819702148438,0,0,0,-4.7368041523479585
128,-379.35675048828125,915.8820190429688,0,0,0,-4.7368041523479585
129,-379.36163330078125,915.6820678710938,0,0,0,-4.73681160439867
130,-379.36651611328125,915.482177734375,0,0,0,-4.736651617590214
131,-379.3713684082031,915.2822265625,0,0,0,-4.7368041523479585
132,-379.3762512207031,915.082275390625,0,0,0,-4.7368041523479585
133,-379.3811340332031,914.88232421875,0,0,0,-4.7368041523479585
134,-379.3860168457031,914.682373046875,0,0,0,-4.736651617590214
135,-379.390869140625,914.482421875,0,0,0,-4.73681160439867
136,-379.395751953125,914.2825317382812,0,0,0,-4.7368041523479585
137,-379.400634765625,914.0825805664062,0,0,0,-4.7368041523479585
138,-379.405517578125,913.8826293945312,0,0,0,-4.736651617590214
139,-379.4103698730469,913.6826782226562,0,0,0,-4.7368041523479585
140,-379.4152526855469,913.4827270507812,0,0,0,-4.7368041523479585
141,-379.4201354980469,913.2827758789062,0,0,0,-4.73681160439867
142,-379.4250183105469,913.0828857421875,0,0,0,-4.736651617590214
143,-379.42987060546875,912.8829345703125,0,0,0,-4.7368041523479585
144,-379.43475341796875,912.6829833984375,0,0,0,-4.7368041523479585
145,-379.43963623046875,912.4830322265625,0,0,0,-4.7368041523479585
146,-379.44451904296875,912.2830810546875,0,0,0,-4.736659023120621
147,-379.4493713378906,912.0831909179688,0,0,0,-4.7368041523479585
148,-379.4542541503906,911.8832397460938,0,0,0,-4.7368041523479585
149,-379.4591369628906,911.6832885742188,0,0,0,-4.7368041523479585
150,-379.4640197753906,911.4833374023438,0,0,0,-4.736651617590214
151,-379.4688720703125,911.2833862304688,0,0,0,-4.7368041523479585
152,-379.4737548828125,911.0834350585938,0,0,0,-4.73681160439867
153,-379.4786376953125,910.883544921875,0,0,0,-4.7368041523479585
154,-379.4835205078125,910.68359375,0,0,0,-4.736651617590214
155,-379.4883728027344,910.483642578125,0,0,0,-4.7368041523479585
156,-379.4932556152344,910.28369140625,0,0,0,-4.7368041523479585
157,-379.4981384277344,910.083740234375,0,0,0,-4.7368041523479585
158,-379.5030212402344,909.8837890625,0,0,0,-4.736659023120621
159,-379.50787353515625,909.6838989257812,0,0,0,-4.7368041523479585
160,-379.51275634765625,909.4839477539062,0,0,0,-4.7368041523479585
161,-379.51763916015625,909.2839965820312,0,0,0,-4.7368041523479585
162,-379.52252197265625,909.0840454101562,0,0,0,-4.736651617590214
163,-379.5273742675781,908.8840942382812,0,0,0,-4.7368041523479585
164,-379.5322570800781,908.6841430664062,0,0,0,-4.73681160439867
165,-379.5371398925781,908.4842529296875,0,0,0,-4.7368041523479585
166,-379.5420227050781,908.2843017578125,0,0,0,-4.736651617590214
167,-379.546875,908.0843505859375,0,0,0,-4.7368041523479585
