,PosX,PosY,SteeringAngle,Throttle,Brake,Psi
23978,301.95376600000003,-2.428114,0.000336,0.0,0.0,-6.8267880000000005
23979,302.098206,-2.44541,0.000336,0.0,0.0,-6.825811999999999
23980,302.173798,-2.454462,0.000336,0.0,0.0,-6.825292999999999
23981,302.24926800000003,-2.463496,0.000336,0.0,0.0,-6.824775
23982,302.393188,-2.4807259999999998,0.000336,0.0,0.0,-6.823828
23983,302.46801800000003,-2.4896830000000003,0.000336,0.0,0.0,-6.82331
23984,302.543365,-2.4986990000000002,0.000336,0.0,0.0,-6.8227910000000005
23985,302.691589,-2.516441,0.000336,0.0,0.0,-6.821814999999999
23986,302.76403799999997,-2.525109,0.000336,0.0,0.0,-6.821325999999999
23987,302.833984,-2.533481,0.000336,0.0,0.0,-6.820838
23988,302.978516,-2.55077,0.000336,0.0,0.0,-6.819861
23989,303.055939,-2.560032,0.000336,0.0,0.0,-6.819342
23990,303.126801,-2.56851,0.000336,0.0,0.0,-6.818853999999999
23991,303.27685499999995,-2.586459,0.000336,0.0,0.0,-6.817848
23992,303.35321,-2.59559,0.000336,0.0,0.0,-6.817328
23993,303.423859,-2.6040389999999998,0.000336,0.0,0.0,-6.81687
23994,303.572968,-2.62187,0.000336,0.0,0.0,-6.815863
23995,303.649567,-2.631025,0.000336,0.0,0.0,-6.815345
23996,303.721588,-2.6396349999999997,0.000336,0.0,0.0,-6.814856
23997,303.871033,-2.6575,0.000336,0.0,0.0,-6.813847999999999
23998,303.945038,-2.6663419999999998,0.000336,0.0,0.0,-6.8133610000000004
23999,304.018188,-2.6750849999999997,0.000336,0.0,0.0,-6.8128720000000005
24000,304.16803,-2.692989,0.000336,0.0,0.0,-6.811835
24001,304.240875,-2.701693,-0.0075379999999999996,0.0,0.0,-6.8113470000000005
24002,304.314697,-2.710515,-0.0075379999999999996,0.0,0.0,-6.810859
24003,304.46524,-2.728558,-0.0075379999999999996,0.0,0.0,-6.815222
24004,304.538208,-2.7372810000000003,-0.0075379999999999996,0.0,0.0,-6.819342
24005,304.610992,-2.7459729999999998,-0.0075379999999999996,0.0,0.0,-6.824560000000001
24006,304.764252,-2.764277,-0.0075379999999999996,0.0,0.0,-6.838353999999999
24007,304.833191,-2.77251,-0.0075379999999999996,0.0,0.0,-6.845527000000001
24008,304.972839,-2.789192,-0.0075379999999999996,0.0,0.0,-6.861517999999999
24009,305.047852,-2.798167,-0.0075379999999999996,0.0,0.0,-6.870794
24010,305.123016,-2.8071639999999998,-0.0075379999999999996,0.0,0.0,-6.880438000000001
24011,305.268677,-2.824632,-0.0075379999999999996,0.0,0.0,-6.900001
24012,305.342621,-2.833524,-0.0075379999999999996,0.0,0.0,-6.910284
24013,305.41650400000003,-2.842418,-0.0075379999999999996,0.0,0.0,-6.920752
24014,305.560303,-2.859768,-0.0075379999999999996,0.0,0.0,-6.941535000000001
24015,305.632385,-2.868472,-0.0075379999999999996,0.0,0.0,-6.952125
24016,305.70953399999996,-2.877805,-0.0075379999999999996,0.0,0.0,-6.963599
24017,305.857086,-2.895717,-0.0075379999999999996,0.0,0.0,-6.985722999999999
24018,305.929626,-2.9045490000000003,-0.0075379999999999996,0.0,0.0,-6.99671
24019,306.005585,-2.913809,-0.0075379999999999996,0.0,0.0,-7.0082759999999995
24020,306.151062,-2.9315860000000002,-0.0075379999999999996,0.0,0.0,-7.030524000000001
24021,306.228516,-2.941063,-0.0075379999999999996,0.0,0.0,-7.042426
24022,306.30249,-2.950127,-0.0075379999999999996,0.0,0.0,-7.05381
24023,306.453796,-2.968715,-0.0075379999999999996,0.0,0.0,-7.077186
24024,306.530853,-2.978223,-0.0075379999999999996,0.0,0.0,-7.089117999999999
24025,306.601135,-2.986902,-0.0075379999999999996,0.0,0.0,-7.100014
24026,306.749725,-3.0052939999999997,-0.0075379999999999996,0.0,0.0,-7.1230850000000006
24027,306.82666,-3.0148330000000003,-0.0075379999999999996,0.0,0.0,-7.135046000000001
24028,306.897827,-3.0236709999999998,-0.0075379999999999996,0.0,0.0,-7.146124
24029,307.04681400000004,-3.042223,-0.0075379999999999996,0.0,0.0,-7.169319000000001
24030,307.120361,-3.0514,-0.0075379999999999996,0.0,0.0,-7.180763000000001
24031,307.194366,-3.060667,-0.0075379999999999996,0.0,0.0,-7.192299
24032,307.34381099999996,-3.079425,-0.0075379999999999996,0.0,0.0,-7.2156139999999995
24033,307.4216,-3.0892209999999998,-0.0075379999999999996,0.0,0.0,-7.227759
24034,307.491425,-3.098017,-0.0075379999999999996,0.0,0.0,-7.238624000000001
24035,307.64325,-3.1171900000000003,-0.0075379999999999996,0.0,0.0,-7.262337
