,PosX,PosY,SteeringAngle,Throttle,Brake,Psi
173,-311.206879,-412.05078100000003,0.000122,0.0,0.0,-178.950623
174,-311.280975,-412.05212400000005,0.000122,0.0,0.0,-178.950439
175,-311.35879500000004,-412.053558,0.000122,0.0,0.0,-178.950256
176,-311.431152,-412.054871,0.000122,0.0,0.0,-178.950058
177,-311.509369,-412.056366,0.000122,0.0,0.0,-178.949875
178,-311.581879,-412.05767799999995,0.000122,0.0,0.0,-178.949738
179,-311.65820299999996,-412.059082,0.000122,0.0,0.0,-178.949524
180,-311.73379500000004,-412.060455,0.000122,0.0,0.0,-178.94937099999999
181,-311.820526,-412.062073,0.000122,0.0,0.0,-178.949142
182,-311.893402,-412.063385,0.000122,0.0,0.0,-178.949005
183,-311.969849,-412.064789,0.000122,0.0,0.0,-178.948822
184,-312.04632599999997,-412.066193,0.000122,0.0,0.0,-178.948639
185,-312.118622,-412.067535,0.000122,0.0,0.0,-178.948456
186,-312.195099,-412.06897000000004,0.000122,0.0,0.0,-178.948303
187,-312.265289,-412.070251,0.000122,0.0,0.0,-178.948151
188,-312.340881,-412.07165499999996,0.000122,0.0,0.0,-178.94795200000002
189,-312.423767,-412.07318100000003,0.000122,0.0,0.0,-178.947784
190,-312.49942000000004,-412.074585,0.000122,0.0,0.0,-178.94757099999998
191,-312.576202,-412.076019,0.000122,0.0,0.0,-178.947418
192,-312.65033,-412.077362,0.000122,0.0,0.0,-178.94726599999998
193,-312.723541,-412.07870499999996,0.000122,0.0,0.0,-178.947098
194,-312.800293,-412.080109,0.000122,0.0,0.0,-178.946884
195,-312.87561,-412.081482,0.000122,0.0,0.0,-178.946732
196,-312.947418,-412.082794,0.000122,0.0,0.0,-178.946548
197,-312.947418,-412.082794,0.000122,0.0,0.0,-178.946548
198,-313.024109,-412.084198,0.000122,0.0,0.0,-178.946396
199,-313.096924,-412.08554100000003,0.000122,0.0,0.0,-178.946213
200,-313.17681899999997,-412.087036,0.000122,0.0,0.0,-178.946045
201,-313.25708,-412.08850099999995,0.000122,0.0,0.0,-178.945862
202,-313.33459500000004,-412.089966,0.000122,0.0,0.0,-178.945694
203,-313.413452,-412.0914,0.000122,0.0,0.0,-178.94548
204,-313.492523,-412.092834,0.000122,0.0,0.0,-178.945297
205,-313.576965,-412.09439100000003,0.000122,0.0,0.0,-178.945099
206,-313.65682999999996,-412.095886,0.000122,0.0,0.0,-178.94491599999998
207,-313.728363,-412.097229,0.000122,0.0,0.0,-178.944778
208,-313.807831,-412.09869399999997,0.000122,0.0,0.0,-178.94456499999998
209,-313.888092,-412.100189,0.000122,0.0,0.0,-178.944397
210,-313.96252400000003,-412.101562,0.000122,0.0,0.0,-178.944244
211,-314.03662099999997,-412.10290499999996,0.000122,0.0,0.0,-178.944031
212,-314.111786,-412.104279,0.000122,0.0,0.0,-178.943863
213,-314.18624900000003,-412.105652,0.000122,0.0,0.0,-178.943726
214,-314.261963,-412.107056,0.000122,0.0,0.0,-178.943512
215,-314.33892799999995,-412.108459,0.000122,0.0,0.0,-178.94335900000002
216,-314.41299399999997,-412.109833,0.000122,0.0,0.0,-178.943207
217,-314.486786,-412.111206,0.000122,0.0,0.0,-178.943024
218,-314.565857,-412.11264,0.000122,0.0,0.0,-178.942825
219,-314.646637,-412.114136,0.000122,0.0,0.0,-178.942657
220,-314.718842,-412.115448,0.008026,0.0,0.0,-178.942459
221,-314.79126,-412.11679100000003,0.008026,0.0,0.0,-178.942322
222,-314.862305,-412.11810299999996,0.008026,0.0,0.0,-178.942169
223,-314.940125,-412.119598,0.008026,0.0,0.0,-178.939865
224,-315.015656,-412.121002,0.008026,0.0,0.0,-178.936081
225,-315.015656,-412.121002,0.008026,0.0,0.0,-178.936081
226,-315.096802,-412.122498,0.008026,0.0,0.0,-178.93042
227,-315.171539,-412.123901,0.008026,0.0,0.0,-178.924057
228,-315.248444,-412.12530499999997,0.008026,0.0,0.0,-178.91661100000002
229,-315.32074,-412.126617,0.008026,0.0,0.0,-178.90881299999998
230,-315.398499,-412.128052,0.008026,0.0,0.0,-178.899734
231,-315.541321,-412.130737,0.008026,0.0,0.0,-178.881607
232,-315.620636,-412.132202,0.008026,0.0,0.0,-178.870834
233,-315.701385,-412.13372799999996,0.008026,0.0,0.0,-178.859497
234,-315.777588,-412.135223,0.008026,0.0,0.0,-178.84849499999999
235,-315.854767,-412.13671899999997,0.008026,0.0,0.0,-178.837097
236,-315.927582,-412.138123,0.008026,0.0,0.0,-178.82614099999998
237,-315.927582,-412.138123,0.008026,0.0,0.0,-178.82614099999998
238,-316.002045,-412.13955699999997,0.008026,0.0,0.0,-178.814819
239,-316.082214,-412.14117400000003,0.008026,0.0,0.0,-178.802414
240,-316.161102,-412.142761,0.008026,0.0,0.0,-178.790115
241,-316.235138,-412.144287,0.008026,0.0,0.0,-178.77844199999998
242,-316.31054700000004,-412.145813,0.008026,0.0,0.0,-178.766525
243,-316.384766,-412.147339,0.008026,0.0,0.0,-178.754684
244,-316.458191,-412.148865,0.008026,0.0,0.0,-178.74292
245,-316.53060899999997,-412.150391,0.008026,0.0,0.0,-178.731277
246,-316.604706,-412.151978,0.008026,0.0,0.0,-178.719315
247,-316.68631,-412.153748,0.008026,0.0,0.0,-178.70606999999998
248,-316.766541,-412.155487,0.008026,0.0,0.0,-178.693039
249,-316.837311,-412.157013,0.008026,0.0,0.0,-178.681534
250,-316.916779,-412.158783,0.008026,0.0,0.0,-178.668579
251,-316.996033,-412.160522,0.008026,0.0,0.0,-178.65567
252,-317.068542,-412.162231,0.008026,0.0,0.0,-178.643814
253,-317.144318,-412.16393999999997,0.008026,0.0,0.0,-178.631424
254,-317.221436,-412.16568,0.008026,0.0,0.0,-178.618774
255,-317.295258,-412.167419,0.008026,0.0,0.0,-178.606659
256,-317.375336,-412.169281,0.008026,0.0,0.0,-178.593536
257,-317.454315,-412.171204,0.008026,0.0,0.0,-178.58059699999998
258,-317.53179900000003,-412.173035,0.008026,0.0,0.0,-178.56788600000002
259,-317.615875,-412.175079,0.008026,0.0,0.0,-178.554092
260,-317.69439700000004,-412.176971,0.008026,0.0,0.0,-178.54118300000002
261,-317.84954799999997,-412.180847,0.008026,0.0,0.0,-178.515671
262,-317.924377,-412.182739,0.008026,0.0,0.0,-178.503357
263,-317.997162,-412.18457,0.008026,0.0,0.0,-178.491379
264,-318.07421899999997,-412.186554,0.008026,0.0,0.0,-178.47872900000002
265,-318.151093,-412.18850699999996,0.008026,0.0,0.0,-178.46608
266,-318.226257,-412.19046000000003,0.008026,0.0,0.0,-178.45373500000002
267,-318.307404,-412.192596,0.008026,0.0,0.0,-178.440369
268,-318.379761,-412.19448900000003,0.008026,0.0,0.0,-178.428497
269,-318.459167,-412.196594,0.008026,0.0,0.0,-178.415436
270,-318.53891,-412.19879199999997,0.008026,0.0,0.0,-178.402298
271,-318.612213,-412.20074500000004,0.008026,0.0,0.0,-178.390244
272,-318.688385,-412.20285,0.008026,0.0,0.0,-178.377731
273,-318.76953100000003,-412.20507799999996,0.008026,0.0,0.0,-178.364365
274,-318.851471,-412.207336,0.008026,0.0,0.0,-178.350906
275,-318.932739,-412.20959500000004,0.008026,0.0,0.0,-178.337524
276,-319.01547200000005,-412.211945,0.008026,0.0,0.0,-178.323929
277,-319.10015899999996,-412.21441699999997,0.008026,0.0,0.0,-178.309967
278,-319.17926,-412.216675,0.008026,0.0,0.0,-178.296951
279,-319.254211,-412.21881099999996,0.008026,0.0,0.0,-178.284653
280,-319.405396,-412.22326699999996,0.008026,0.0,0.0,-178.25976599999998
281,-319.47857700000003,-412.225464,0.008026,0.0,0.0,-178.247711
282,-319.552704,-412.227661,0.008026,0.0,0.0,-178.23551899999998
283,-319.62548799999996,-412.229828,0.008026,0.0,0.0,-178.22354099999998
284,-319.703033,-412.232178,0.008026,0.0,0.0,-178.2108
285,-319.774597,-412.234375,0.008026,0.0,0.0,-178.199005
286,-319.851196,-412.236694,0.008026,0.0,0.0,-178.186386
287,-319.925842,-412.239044,0.008026,0.0,0.0,-178.174133
288,-319.998108,-412.24127200000004,0.008026,0.0,0.0,-178.16223100000002
289,-320.078888,-412.243866,0.008026,0.0,0.0,-178.14894099999998
290,-320.149902,-412.24609399999997,0.008026,0.0,0.0,-178.13725300000002
291,-320.22814900000003,-412.248596,0.008026,0.0,0.0,-178.124405
292,-320.379181,-412.253479,0.008026,0.0,0.0,-178.099533
293,-320.45275899999996,-412.255859,0.008026,0.0,0.0,-178.087433
294,-320.45275899999996,-412.255859,0.008026,0.0,0.0,-178.087433
295,-320.607056,-412.260925,0.008026,0.0,0.0,-178.062073
296,-320.68866,-412.26367200000004,0.008026,0.0,0.0,-178.04863
297,-320.761505,-412.266052,0.008026,0.0,0.0,-178.03663600000002
298,-320.837036,-412.26858500000003,0.008026,0.0,0.0,-178.024216
299,-320.918671,-412.271332,0.008026,0.0,0.0,-178.010773
300,-320.99993900000004,-412.274078,0.008026,0.0,0.0,-177.997391
301,-321.07428,-412.276672,0.008026,0.0,0.0,-177.98513799999998
302,-321.146912,-412.279144,0.008026,0.0,0.0,-177.973221
303,-321.22616600000003,-412.28189100000003,0.008026,0.0,0.0,-177.960175
304,-321.30560299999996,-412.284668,0.008026,0.0,0.0,-177.947098
305,-321.379883,-412.287292,0.008026,0.0,0.0,-177.934875
306,-321.454865,-412.289917,0.008026,0.0,0.0,-177.922531
307,-321.528748,-412.292572,0.008026,0.0,0.0,-177.91038500000002
308,-321.60385099999996,-412.295227,0.008026,0.0,0.0,-177.898026
309,-321.68576,-412.298187,0.008026,0.0,0.0,-177.88453700000002
310,-321.762878,-412.300964,0.008026,0.0,0.0,-177.871857
311,-321.91409300000004,-412.306488,0.008026,0.0,0.0,-177.846954
312,-321.98431400000004,-412.309082,0.008026,0.0,0.0,-177.83543400000002
313,-322.06311,-412.31201200000004,0.008026,0.0,0.0,-177.822418
314,-322.134766,-412.314728,0.008026,0.0,0.0,-177.810654
315,-322.213104,-412.317688,0.008026,0.0,0.0,-177.79776
316,-322.28326400000003,-412.320312,0.008026,0.0,0.0,-177.786179
317,-322.365356,-412.323456,0.008026,0.0,0.0,-177.772705
318,-322.44516,-412.326508,0.008026,0.0,0.0,-177.759567
319,-322.523865,-412.329529,0.008026,0.0,0.0,-177.74662800000002
320,-322.603668,-412.33264199999996,0.008026,0.0,0.0,-177.733459
321,-322.676636,-412.33544900000004,0.008026,0.0,0.0,-177.721451
322,-322.75531,-412.338531,0.008026,0.0,0.0,-177.708527
323,-322.831421,-412.341522,0.008026,0.0,0.0,-177.695999
324,-322.905029,-412.344452,0.008026,0.0,0.0,-177.683884
325,-323.05777,-412.350525,0.008026,0.0,0.0,-177.65872199999998
326,-323.139282,-412.353821,0.008026,0.0,0.0,-177.645294
327,-323.211823,-412.35675,0.008026,0.0,0.0,-177.633377
328,-323.2901,-412.35992400000003,0.008026,0.0,0.0,-177.620499
329,-323.365234,-412.363007,0.008026,0.0,0.0,-177.608124
330,-323.449493,-412.366486,0.008026,0.0,0.0,-177.594254
331,-323.529205,-412.369781,0.008026,0.0,0.0,-177.581131
332,-323.60049399999997,-412.372711,0.008026,0.0,0.0,-177.569397
333,-323.679413,-412.376038,0.008026,0.0,0.0,-177.55641200000002
334,-323.75592,-412.379211,0.008026,0.0,0.0,-177.543839
335,-323.913177,-412.385895,0.008026,0.0,0.0,-177.517944
336,-323.985046,-412.388977,0.008026,0.0,0.0,-177.50611899999998
337,-324.061096,-412.39221200000003,0.008026,0.0,0.0,-177.493607
338,-324.137482,-412.395538,0.008026,0.0,0.0,-177.481018
339,-324.208679,-412.39859,0.008026,0.0,0.0,-177.46928400000002
340,-324.28558300000003,-412.401947,0.008026,0.0,0.0,-177.45665
341,-324.36132799999996,-412.405212,0.008026,0.0,0.0,-177.444183
342,-324.43994100000003,-412.40869100000003,0.008026,0.0,0.0,-177.431244
343,-324.513,-412.411957,0.008026,0.0,0.0,-177.419205
344,-324.589294,-412.415314,0.008026,0.0,0.0,-177.406662
345,-324.67511,-412.419128,0.008026,0.0,0.0,-177.39253200000002
346,-324.755493,-412.42276,0.008026,0.0,0.0,-177.379288
347,-324.833252,-412.426239,0.008026,0.0,0.0,-177.366486
348,-324.90682999999996,-412.42956499999997,0.008026,0.0,0.0,-177.354355
349,-324.987823,-412.433228,0.008026,0.0,0.0,-177.341064
350,-325.063416,-412.43670699999996,0.008026,0.0,0.0,-177.328598
351,-325.143433,-412.440338,0.008026,0.0,0.0,-177.31539899999999
352,-325.225403,-412.444092,0.008026,0.0,0.0,-177.301941
353,-325.30069,-412.44760099999996,0.008026,0.0,0.0,-177.289551
354,-325.37060499999995,-412.450836,0.008026,0.0,0.0,-177.278046
355,-325.451355,-412.45459,0.008026,0.0,0.0,-177.264755
356,-325.533325,-412.458466,0.008026,0.0,0.0,-177.251251
357,-325.60379,-412.461823,0.008026,0.0,0.0,-177.239655
358,-325.68197599999996,-412.465546,0.008026,0.0,0.0,-177.226791
359,-325.754608,-412.469025,0.008026,0.0,0.0,-177.214828
360,-325.836792,-412.472961,0.008026,0.0,0.0,-177.201294
361,-325.90625,-412.476318,0.008026,0.0,0.0,-177.189865
362,-326.045776,-412.48312400000003,0.008026,0.0,0.0,-177.166855
363,-326.12674,-412.48703,0.008026,0.0,0.0,-177.153564
364,-326.200592,-412.49060099999997,0.008026,0.0,0.0,-177.141403
365,-326.27502400000003,-412.49420200000003,0.008026,0.0,0.0,-177.12915
366,-326.351807,-412.49798599999997,0.008026,0.0,0.0,-177.116516
367,-326.441925,-412.50244100000003,0.008026,0.0,0.0,-177.101669
368,-326.515533,-412.506073,0.008026,0.0,0.0,-177.089584
369,-326.589813,-412.509796,0.008026,0.0,0.0,-177.07736200000002
370,-326.67215,-412.513885,0.008026,0.0,0.0,-177.063828
371,-326.750214,-412.517792,0.008026,0.0,0.0,-177.050964
372,-326.82901,-412.52179,0.008026,0.0,0.0,-177.037994
373,-326.90609700000005,-412.525665,0.008026,0.0,0.0,-177.02533
374,-326.982513,-412.52957200000003,0.008026,0.0,0.0,-177.012741
375,-327.060425,-412.533539,0.008026,0.0,0.0,-176.999924
376,-327.131134,-412.53717,0.008026,0.0,0.0,-176.988312
377,-327.209717,-412.541199,0.008026,0.0,0.0,-176.975372
378,-327.284302,-412.545105,0.008026,0.0,0.0,-176.963089
379,-327.359467,-412.549011,0.008026,0.0,0.0,-176.95071399999998
380,-327.43008399999997,-412.552734,0.008026,0.0,0.0,-176.939102
381,-327.503937,-412.556641,0.008026,0.0,0.0,-176.92691000000002
382,-327.580353,-412.560669,0.008026,0.0,0.0,-176.91438300000002
383,-327.660858,-412.56494100000003,0.008026,0.0,0.0,-176.901093
384,-327.739807,-412.569122,0.008026,0.0,0.0,-176.888092
385,-327.81417799999997,-412.573151,0.008026,0.0,0.0,-176.8759
386,-327.962769,-412.581177,0.008026,0.0,0.0,-176.851395
387,-328.036896,-412.585144,0.008026,0.0,0.0,-176.839203
388,-328.11264,-412.589294,0.008026,0.0,0.0,-176.826736
389,-328.193146,-412.59368900000004,0.008026,0.0,0.0,-176.81346100000002
390,-328.26705899999996,-412.597778,0.008026,0.0,0.0,-176.801315
391,-328.33783,-412.60168500000003,0.008026,0.0,0.0,-176.789627
392,-328.42217999999997,-412.606354,0.008026,0.0,0.0,-176.775757
393,-328.496948,-412.610535,0.008026,0.0,0.0,-176.763443
394,-328.572418,-412.614716,0.008026,0.0,0.0,-176.750977
395,-328.646362,-412.618866,0.008026,0.0,0.0,-176.738846
396,-328.723969,-412.623199,0.008026,0.0,0.0,-176.726028
397,-328.79562400000003,-412.627258,0.008026,0.0,0.0,-176.714249
398,-328.871948,-412.631561,0.008026,0.0,0.0,-176.701675
399,-328.94518999999997,-412.635742,0.008026,0.0,0.0,-176.689606
400,-329.02301,-412.640198,0.008026,0.0,0.0,-176.676773
401,-329.092896,-412.644165,0.008026,0.0,0.0,-176.66528300000002
